Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10771,2022-05-27,Customer 229,Consumer,USA,Houston,Texas,Central,Technology,Machines,Machines Model 944,691.14,5,0.1,1.29
ORD-10772,2022-02-10,Customer 47,Corporate,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 761,912.1,8,0.3,14.3
ORD-10773,2022-07-03,Customer 222,Corporate,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 493,796.5,7,0.1,82.65
ORD-10774,2023-10-06,Customer 276,Corporate,USA,Los Angeles,California,West,Office Supplies,Storage,Storage Model 782,946.77,4,0.1,64.8
ORD-10775,2022-03-20,Customer 54,Home Office,USA,New York,New York,East,Office Supplies,Paper,Paper Model 884,992.54,9,0.0,296.6
ORD-10776,2022-03-16,Customer 237,Corporate,USA,Chicago,Illinois,Central,Office Supplies,Binders,Binders Model 451,267.71,9,0.0,44.32
ORD-10777,2023-04-21,Customer 249,Corporate,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 169,30.52,2,0.1,2.5
ORD-10778,2022-01-19,Customer 52,Consumer,USA,New York,New York,East,Technology,Accessories,Accessories Model 401,157.45,5,0.1,6.71
ORD-10779,2023-01-02,Customer 92,Consumer,USA,Philadelphia,Pennsylvania,East,Furniture,Chairs,Chairs Model 831,677.96,1,0.2,-7.88
ORD-10780,2022-11-12,Customer 228,Consumer,USA,New York,New York,East,Office Supplies,Storage,Storage Model 712,66.8,9,0.0,9.86
ORD-10781,2022-01-17,Customer 216,Consumer,USA,New York,New York,East,Office Supplies,Binders,Binders Model 114,930.24,6,0.1,46.51
ORD-10782,2022-02-15,Customer 213,Home Office,USA,Houston,Texas,Central,Technology,Machines,Machines Model 210,81.91,2,0.1,14.83
ORD-10783,2022-05-04,Customer 119,Consumer,USA,Chicago,Illinois,Central,Technology,Machines,Machines Model 208,205.76,4,0.3,27.72
ORD-10784,2023-04-15,Customer 113,Consumer,USA,Chicago,Illinois,Central,Furniture,Chairs,Chairs Model 773,414.1,6,0.0,61.0
ORD-10785,2023-05-27,Customer 53,Home Office,USA,Chicago,Illinois,Central,Furniture,Chairs,Chairs Model 649,887.75,7,0.2,125.96
ORD-10786,2023-10-13,Customer 163,Home Office,USA,Seattle,Washington,West,Furniture,Bookcases,Bookcases Model 593,337.87,7,0.1,28.05
ORD-10787,2022-08-27,Customer 258,Home Office,USA,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bookcases Model 821,913.86,8,0.3,25.37
ORD-10788,2023-03-15,Customer 125,Home Office,USA,New York,New York,East,Furniture,Bookcases,Bookcases Model 181,763.76,2,0.2,6.95
ORD-10789,2022-02-08,Customer 122,Home Office,USA,New York,New York,East,Office Supplies,Paper,Paper Model 712,310.68,3,0.3,-15.19
ORD-10790,2022-10-23,Customer 13,Consumer,USA,Atlanta,Georgia,South,Furniture,Tables,Tables Model 967,331.19,1,0.3,20.54
ORD-10791,2023-01-26,Customer 267,Corporate,USA,Chicago,Illinois,Central,Furniture,Chairs,Chairs Model 287,548.53,4,0.1,83.39
ORD-10792,2022-05-25,Customer 105,Consumer,USA,Miami,Florida,South,Furniture,Tables,Tables Model 193,88.59,4,0.0,18.48
ORD-10793,2022-07-22,Customer 126,Corporate,USA,Los Angeles,California,West,Furniture,Bookcases,Bookcases Model 280,96.6,8,0.2,-0.87
ORD-10794,2023-05-08,Customer 41,Corporate,USA,Seattle,Washington,West,Office Supplies,Storage,Storage Model 507,459.31,4,0.2,76.06
ORD-10795,2023-05-09,Customer 11,Corporate,USA,Miami,Florida,South,Office Supplies,Paper,Paper Model 537,434.24,10,0.3,39.12
ORD-10796,2022-11-10,Customer 233,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Machines,Machines Model 484,169.74,3,0.2,7.66
ORD-10797,2022-01-05,Customer 7,Home Office,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 847,720.57,4,0.1,165.03
ORD-10798,2023-10-19,Customer 37,Corporate,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 139,941.48,6,0.3,21.08
ORD-10799,2022-12-23,Customer 261,Home Office,USA,Philadelphia,Pennsylvania,East,Technology,Phones,Phones Model 600,210.34,7,0.2,30.04
ORD-10800,2023-01-06,Customer 15,Home Office,USA,Houston,Texas,Central,Technology,Accessories,Accessories Model 781,927.99,4,0.1,110.83
ORD-10801,2023-08-16,Customer 83,Consumer,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 219,945.38,3,0.2,11.21
ORD-10802,2022-06-19,Customer 219,Corporate,USA,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Storage Model 808,594.44,2,0.1,130.18
ORD-10803,2022-12-19,Customer 74,Corporate,USA,Chicago,Illinois,Central,Technology,Accessories,Accessories Model 866,739.25,2,0.0,154.54
ORD-10804,2022-03-13,Customer 214,Home Office,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 526,26.29,3,0.3,-2.62
ORD-10805,2023-05-30,Customer 57,Corporate,USA,Chicago,Illinois,Central,Furniture,Chairs,Chairs Model 680,387.16,3,0.1,47.09
ORD-10806,2023-02-23,Customer 226,Home Office,USA,Los Angeles,California,West,Furniture,Chairs,Chairs Model 739,754.92,4,0.2,147.77
ORD-10807,2022-01-31,Customer 300,Consumer,USA,New York,New York,East,Furniture,Tables,Tables Model 589,103.99,2,0.2,-3.53
ORD-10808,2023-06-19,Customer 4,Corporate,USA,Miami,Florida,South,Furniture,Chairs,Chairs Model 717,280.76,1,0.0,20.84
ORD-10809,2022-12-18,Customer 162,Consumer,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 469,612.28,6,0.2,73.76
ORD-10810,2023-12-17,Customer 206,Home Office,USA,Atlanta,Georgia,South,Technology,Phones,Phones Model 955,975.8,6,0.0,49.54
ORD-10811,2023-09-26,Customer 244,Home Office,USA,Los Angeles,California,West,Technology,Phones,Phones Model 523,871.63,5,0.1,80.28
ORD-10812,2022-11-30,Customer 228,Consumer,USA,Los Angeles,California,West,Technology,Accessories,Accessories Model 721,36.3,6,0.0,10.61
ORD-10813,2023-05-03,Customer 52,Home Office,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 494,798.08,6,0.3,107.56
ORD-10814,2022-03-31,Customer 155,Home Office,USA,Houston,Texas,Central,Technology,Phones,Phones Model 661,872.46,10,0.0,71.51
ORD-10815,2022-06-24,Customer 46,Consumer,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 545,492.53,9,0.1,29.97
ORD-10816,2023-11-18,Customer 64,Home Office,USA,New York,New York,East,Office Supplies,Paper,Paper Model 239,770.98,4,0.2,89.81
ORD-10817,2023-01-22,Customer 196,Home Office,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 757,874.5,10,0.0,184.52
ORD-10818,2023-08-30,Customer 97,Home Office,USA,Miami,Florida,South,Furniture,Tables,Tables Model 218,133.38,2,0.0,9.64
ORD-10819,2023-07-03,Customer 98,Corporate,USA,Houston,Texas,Central,Office Supplies,Paper,Paper Model 533,585.38,1,0.2,-20.21
ORD-10820,2022-01-10,Customer 276,Corporate,USA,Chicago,Illinois,Central,Technology,Phones,Phones Model 423,529.36,10,0.1,14.11
ORD-10821,2023-11-13,Customer 18,Home Office,USA,Seattle,Washington,West,Furniture,Tables,Tables Model 427,686.38,3,0.2,-9.29
ORD-10822,2023-01-21,Customer 31,Corporate,USA,Houston,Texas,Central,Office Supplies,Storage,Storage Model 256,582.49,4,0.3,-15.8
ORD-10823,2022-11-03,Customer 82,Consumer,USA,Los Angeles,California,West,Technology,Machines,Machines Model 661,71.51,3,0.3,5.85
ORD-10824,2023-06-25,Customer 145,Corporate,USA,Atlanta,Georgia,South,Office Supplies,Storage,Storage Model 813,483.95,6,0.3,-1.08
ORD-10825,2023-12-28,Customer 156,Corporate,USA,Seattle,Washington,West,Furniture,Chairs,Chairs Model 770,336.95,10,0.0,88.43
ORD-10826,2022-07-20,Customer 5,Corporate,USA,Los Angeles,California,West,Office Supplies,Storage,Storage Model 843,492.79,3,0.1,26.87
ORD-10827,2023-05-01,Customer 92,Consumer,USA,New York,New York,East,Office Supplies,Paper,Paper Model 220,685.86,3,0.0,50.76
ORD-10828,2023-02-11,Customer 251,Corporate,USA,Chicago,Illinois,Central,Furniture,Bookcases,Bookcases Model 804,728.1,4,0.0,58.03
ORD-10829,2023-10-31,Customer 228,Corporate,USA,Seattle,Washington,West,Technology,Machines,Machines Model 111,665.35,8,0.3,-20.76
ORD-10830,2023-08-10,Customer 294,Corporate,USA,New York,New York,East,Furniture,Chairs,Chairs Model 380,499.43,9,0.1,2.88
ORD-10831,2022-04-12,Customer 167,Consumer,USA,New York,New York,East,Office Supplies,Paper,Paper Model 830,999.96,7,0.2,92.85
ORD-10832,2023-08-22,Customer 276,Home Office,USA,Seattle,Washington,West,Technology,Phones,Phones Model 938,405.92,9,0.3,-34.1
ORD-10833,2023-04-03,Customer 161,Consumer,USA,New York,New York,East,Technology,Phones,Phones Model 140,197.05,10,0.1,0.26
ORD-10834,2022-05-08,Customer 260,Corporate,USA,Los Angeles,California,West,Technology,Phones,Phones Model 472,106.06,5,0.0,7.55
ORD-10835,2023-04-01,Customer 72,Home Office,USA,Seattle,Washington,West,Technology,Phones,Phones Model 602,263.37,1,0.2,30.23
ORD-10836,2022-07-12,Customer 73,Corporate,USA,Chicago,Illinois,Central,Technology,Machines,Machines Model 976,520.38,2,0.0,56.86
ORD-10837,2023-09-30,Customer 217,Consumer,USA,Los Angeles,California,West,Technology,Machines,Machines Model 663,231.72,6,0.2,-4.14
ORD-10838,2022-09-18,Customer 218,Home Office,USA,Chicago,Illinois,Central,Office Supplies,Storage,Storage Model 246,905.59,7,0.3,-71.71
ORD-10839,2023-10-26,Customer 262,Home Office,USA,Los Angeles,California,West,Technology,Machines,Machines Model 267,284.01,4,0.2,25.82
ORD-10840,2022-05-08,Customer 273,Consumer,USA,Miami,Florida,South,Office Supplies,Paper,Paper Model 800,391.36,10,0.1,7.59
ORD-10841,2022-08-20,Customer 141,Consumer,USA,Miami,Florida,South,Office Supplies,Storage,Storage Model 200,107.19,6,0.2,-1.44
ORD-10842,2022-11-10,Customer 251,Consumer,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 641,787.08,2,0.1,103.59
ORD-10843,2023-02-03,Customer 93,Corporate,USA,Chicago,Illinois,Central,Technology,Accessories,Accessories Model 925,615.32,1,0.1,48.92
ORD-10844,2022-05-27,Customer 194,Home Office,USA,Atlanta,Georgia,South,Technology,Phones,Phones Model 853,273.88,9,0.1,45.02
ORD-10845,2022-07-07,Customer 225,Corporate,USA,Houston,Texas,Central,Technology,Machines,Machines Model 917,975.01,4,0.3,74.78
ORD-10846,2022-03-31,Customer 157,Corporate,USA,Atlanta,Georgia,South,Office Supplies,Paper,Paper Model 889,530.18,4,0.2,57.74
ORD-10847,2022-02-28,Customer 44,Home Office,USA,Houston,Texas,Central,Technology,Phones,Phones Model 392,95.16,4,0.0,8.69
ORD-10848,2023-12-03,Customer 273,Home Office,USA,Miami,Florida,South,Office Supplies,Storage,Storage Model 227,518.51,3,0.3,12.68
ORD-10849,2022-12-20,Customer 126,Home Office,USA,Miami,Florida,South,Technology,Phones,Phones Model 777,912.67,1,0.3,69.04
ORD-10850,2023-01-11,Customer 69,Home Office,USA,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bookcases Model 461,931.58,9,0.1,40.71
ORD-10851,2022-09-13,Customer 277,Consumer,USA,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Paper Model 397,187.07,2,0.2,33.39
ORD-10852,2022-11-09,Customer 264,Consumer,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 574,228.8,10,0.3,-10.44
ORD-10853,2022-01-06,Customer 180,Home Office,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 290,623.22,6,0.2,23.98
ORD-10854,2022-06-07,Customer 211,Consumer,USA,Atlanta,Georgia,South,Furniture,Chairs,Chairs Model 599,442.19,4,0.0,80.6
ORD-10855,2023-03-15,Customer 94,Home Office,USA,New York,New York,East,Technology,Accessories,Accessories Model 931,241.57,7,0.2,6.0
ORD-10856,2023-03-21,Customer 3,Corporate,USA,Houston,Texas,Central,Office Supplies,Storage,Storage Model 991,842.57,3,0.1,74.51
ORD-10857,2022-02-02,Customer 83,Home Office,USA,Los Angeles,California,West,Furniture,Tables,Tables Model 303,59.45,7,0.3,5.11
ORD-10858,2023-02-14,Customer 257,Home Office,USA,Atlanta,Georgia,South,Furniture,Tables,Tables Model 859,499.29,8,0.1,40.55
ORD-10859,2022-01-14,Customer 122,Consumer,USA,Miami,Florida,South,Furniture,Chairs,Chairs Model 794,796.86,3,0.1,68.55
ORD-10860,2022-03-26,Customer 220,Consumer,USA,Chicago,Illinois,Central,Technology,Machines,Machines Model 732,27.87,8,0.2,0.57
ORD-10861,2023-03-16,Customer 102,Corporate,USA,Los Angeles,California,West,Furniture,Tables,Tables Model 823,771.39,5,0.1,128.5
ORD-10862,2023-02-15,Customer 20,Corporate,USA,New York,New York,East,Furniture,Bookcases,Bookcases Model 296,636.33,3,0.1,19.16
ORD-10863,2022-11-10,Customer 119,Consumer,USA,Seattle,Washington,West,Furniture,Bookcases,Bookcases Model 444,215.65,1,0.3,0.39
ORD-10864,2023-01-08,Customer 144,Corporate,USA,Atlanta,Georgia,South,Furniture,Bookcases,Bookcases Model 828,438.53,1,0.2,-9.86
ORD-10865,2022-11-26,Customer 109,Corporate,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 583,198.12,1,0.0,42.62
ORD-10866,2022-04-25,Customer 50,Home Office,USA,Houston,Texas,Central,Office Supplies,Binders,Binders Model 113,267.22,8,0.2,8.97
ORD-10867,2022-10-10,Customer 108,Home Office,USA,Seattle,Washington,West,Office Supplies,Storage,Storage Model 493,813.83,10,0.2,7.78
ORD-10868,2023-11-02,Customer 98,Consumer,USA,New York,New York,East,Furniture,Bookcases,Bookcases Model 821,747.74,2,0.0,147.04
ORD-10869,2022-07-26,Customer 274,Home Office,USA,Miami,Florida,South,Furniture,Bookcases,Bookcases Model 257,626.63,5,0.3,92.37
ORD-10870,2023-04-05,Customer 61,Corporate,USA,New York,New York,East,Furniture,Tables,Tables Model 169,559.49,5,0.2,97.2
ORD-10871,2022-05-13,Customer 149,Consumer,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 679,795.07,3,0.2,98.73
ORD-10872,2023-06-06,Customer 197,Home Office,USA,New York,New York,East,Technology,Accessories,Accessories Model 898,505.13,9,0.0,46.16
ORD-10873,2023-08-30,Customer 5,Home Office,USA,Atlanta,Georgia,South,Technology,Accessories,Accessories Model 566,222.79,1,0.1,31.85
ORD-10874,2022-02-16,Customer 274,Consumer,USA,Chicago,Illinois,Central,Furniture,Tables,Tables Model 398,714.09,9,0.0,66.25
ORD-10875,2022-08-04,Customer 274,Consumer,USA,New York,New York,East,Office Supplies,Binders,Binders Model 101,285.03,1,0.1,70.51
ORD-10876,2023-02-23,Customer 151,Corporate,USA,Chicago,Illinois,Central,Office Supplies,Binders,Binders Model 158,947.5,9,0.2,123.67
ORD-10877,2023-07-05,Customer 299,Consumer,USA,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bookcases Model 839,965.92,3,0.2,186.33
ORD-10878,2022-10-03,Customer 105,Home Office,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 744,612.25,4,0.3,-27.45
ORD-10879,2023-05-06,Customer 48,Corporate,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 285,735.22,7,0.2,-9.5
ORD-10880,2022-06-16,Customer 91,Corporate,USA,Miami,Florida,South,Furniture,Chairs,Chairs Model 803,578.26,3,0.2,-25.87
ORD-10881,2023-06-24,Customer 71,Home Office,USA,Los Angeles,California,West,Furniture,Chairs,Chairs Model 868,437.87,8,0.3,-32.81
ORD-10882,2022-03-27,Customer 138,Consumer,USA,New York,New York,East,Office Supplies,Paper,Paper Model 742,40.3,1,0.0,3.35
ORD-10883,2023-05-07,Customer 289,Corporate,USA,New York,New York,East,Furniture,Bookcases,Bookcases Model 935,741.41,6,0.0,74.57
ORD-10884,2022-05-07,Customer 11,Consumer,USA,Seattle,Washington,West,Office Supplies,Paper,Paper Model 205,171.42,1,0.2,18.32
ORD-10885,2023-01-30,Customer 76,Corporate,USA,Houston,Texas,Central,Technology,Accessories,Accessories Model 771,159.0,4,0.0,16.96
ORD-10886,2022-04-23,Customer 115,Consumer,USA,Houston,Texas,Central,Technology,Accessories,Accessories Model 388,693.03,2,0.3,-39.93
ORD-10887,2022-07-02,Customer 220,Home Office,USA,Houston,Texas,Central,Technology,Accessories,Accessories Model 442,135.98,2,0.0,27.35
ORD-10888,2022-04-17,Customer 139,Corporate,USA,Seattle,Washington,West,Furniture,Bookcases,Bookcases Model 777,693.42,10,0.2,25.72
ORD-10889,2023-02-04,Customer 229,Home Office,USA,Chicago,Illinois,Central,Technology,Phones,Phones Model 915,793.08,3,0.1,63.5
ORD-10890,2022-05-11,Customer 94,Corporate,USA,Miami,Florida,South,Furniture,Bookcases,Bookcases Model 461,438.9,5,0.1,9.92
ORD-10891,2023-11-01,Customer 126,Corporate,USA,Chicago,Illinois,Central,Office Supplies,Paper,Paper Model 528,699.55,7,0.2,-10.8
ORD-10892,2023-03-08,Customer 270,Home Office,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 895,824.98,7,0.0,161.07
ORD-10893,2022-05-17,Customer 57,Consumer,USA,Los Angeles,California,West,Furniture,Tables,Tables Model 457,22.81,1,0.2,2.04
ORD-10894,2022-08-18,Customer 29,Home Office,USA,Houston,Texas,Central,Office Supplies,Paper,Paper Model 241,161.26,9,0.3,-6.35
ORD-10895,2022-04-19,Customer 298,Consumer,USA,New York,New York,East,Office Supplies,Storage,Storage Model 588,45.82,7,0.2,-1.67
ORD-10896,2023-03-03,Customer 77,Consumer,USA,Los Angeles,California,West,Furniture,Tables,Tables Model 581,158.45,4,0.0,8.42
ORD-10897,2022-06-09,Customer 31,Home Office,USA,Seattle,Washington,West,Office Supplies,Paper,Paper Model 132,728.11,8,0.0,88.61
ORD-10898,2023-05-29,Customer 157,Home Office,USA,Los Angeles,California,West,Furniture,Tables,Tables Model 332,836.03,8,0.2,150.31
ORD-10899,2022-02-27,Customer 113,Corporate,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 288,531.07,3,0.1,53.16
ORD-10900,2023-01-16,Customer 218,Consumer,USA,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Paper Model 376,659.65,7,0.3,-38.78
ORD-10901,2022-06-16,Customer 278,Consumer,USA,New York,New York,East,Furniture,Tables,Tables Model 166,611.13,6,0.0,67.15
ORD-10902,2023-08-07,Customer 290,Consumer,USA,Los Angeles,California,West,Office Supplies,Binders,Binders Model 677,560.66,1,0.1,37.73
ORD-10903,2022-10-17,Customer 204,Home Office,USA,Miami,Florida,South,Furniture,Tables,Tables Model 299,111.35,5,0.0,32.86
ORD-10904,2023-05-31,Customer 52,Home Office,USA,Chicago,Illinois,Central,Technology,Accessories,Accessories Model 926,974.37,2,0.2,50.49
ORD-10905,2023-11-30,Customer 238,Consumer,USA,Los Angeles,California,West,Technology,Accessories,Accessories Model 740,487.41,1,0.2,-4.73
ORD-10906,2022-05-15,Customer 174,Corporate,USA,New York,New York,East,Furniture,Bookcases,Bookcases Model 468,661.14,3,0.2,40.9
ORD-10907,2023-08-04,Customer 255,Consumer,USA,Miami,Florida,South,Technology,Machines,Machines Model 924,399.88,4,0.0,115.77
ORD-10908,2022-11-18,Customer 87,Corporate,USA,New York,New York,East,Office Supplies,Storage,Storage Model 265,870.18,2,0.3,-66.54
ORD-10909,2023-04-17,Customer 133,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Accessories,Accessories Model 362,366.3,2,0.1,65.08
ORD-10910,2023-09-27,Customer 67,Corporate,USA,Miami,Florida,South,Furniture,Bookcases,Bookcases Model 475,498.49,6,0.2,25.04
ORD-10911,2023-11-30,Customer 22,Home Office,USA,Chicago,Illinois,Central,Furniture,Bookcases,Bookcases Model 759,424.93,8,0.2,71.96
ORD-10912,2023-08-07,Customer 205,Consumer,USA,New York,New York,East,Technology,Machines,Machines Model 328,27.78,2,0.2,1.22
ORD-10913,2022-07-04,Customer 56,Corporate,USA,Atlanta,Georgia,South,Technology,Phones,Phones Model 886,361.96,8,0.3,-26.32
ORD-10914,2023-05-03,Customer 59,Corporate,USA,Miami,Florida,South,Office Supplies,Paper,Paper Model 565,83.18,6,0.3,-3.9
ORD-10915,2023-01-25,Customer 32,Corporate,USA,New York,New York,East,Office Supplies,Binders,Binders Model 908,647.41,6,0.0,192.25
ORD-10916,2023-10-13,Customer 91,Consumer,USA,Atlanta,Georgia,South,Furniture,Chairs,Chairs Model 245,227.26,1,0.3,-7.39
ORD-10917,2023-11-17,Customer 133,Consumer,USA,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Binders Model 950,312.37,8,0.3,9.74
ORD-10918,2023-03-06,Customer 247,Corporate,USA,New York,New York,East,Office Supplies,Paper,Paper Model 648,964.1,5,0.1,47.87
ORD-10919,2023-11-15,Customer 297,Home Office,USA,Seattle,Washington,West,Office Supplies,Storage,Storage Model 248,578.91,1,0.1,11.26
ORD-10920,2022-04-27,Customer 209,Corporate,USA,Chicago,Illinois,Central,Furniture,Chairs,Chairs Model 633,898.57,3,0.3,104.3
ORD-10921,2022-07-12,Customer 216,Home Office,USA,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bookcases Model 659,460.34,10,0.0,27.22
ORD-10922,2023-01-08,Customer 9,Corporate,USA,Seattle,Washington,West,Furniture,Tables,Tables Model 414,225.57,4,0.0,32.16
ORD-10923,2023-03-13,Customer 268,Corporate,USA,Philadelphia,Pennsylvania,East,Technology,Accessories,Accessories Model 216,425.77,6,0.2,66.87
ORD-10924,2023-01-26,Customer 146,Home Office,USA,Seattle,Washington,West,Office Supplies,Paper,Paper Model 805,193.36,10,0.1,26.24
ORD-10925,2022-04-17,Customer 46,Home Office,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 116,939.14,2,0.0,236.18
ORD-10926,2023-05-31,Customer 298,Consumer,USA,Miami,Florida,South,Office Supplies,Storage,Storage Model 783,756.69,9,0.0,157.68
ORD-10927,2023-04-26,Customer 64,Corporate,USA,Chicago,Illinois,Central,Furniture,Chairs,Chairs Model 912,781.34,9,0.3,-55.77
ORD-10928,2022-08-18,Customer 260,Corporate,USA,Atlanta,Georgia,South,Technology,Machines,Machines Model 374,788.94,7,0.0,224.77
ORD-10929,2022-06-07,Customer 192,Home Office,USA,Chicago,Illinois,Central,Office Supplies,Storage,Storage Model 939,256.72,7,0.0,13.83
ORD-10930,2023-10-22,Customer 202,Consumer,USA,Chicago,Illinois,Central,Furniture,Bookcases,Bookcases Model 920,992.97,4,0.3,-51.47
ORD-10931,2023-06-14,Customer 82,Corporate,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 336,977.81,3,0.3,123.25
ORD-10932,2022-06-12,Customer 166,Consumer,USA,New York,New York,East,Technology,Phones,Phones Model 195,638.81,7,0.2,101.78
ORD-10933,2023-12-26,Customer 279,Consumer,USA,New York,New York,East,Office Supplies,Binders,Binders Model 685,636.32,10,0.1,4.43
ORD-10934,2023-10-31,Customer 114,Corporate,USA,Miami,Florida,South,Technology,Machines,Machines Model 298,147.94,8,0.2,-0.5
ORD-10935,2023-10-16,Customer 297,Consumer,USA,Seattle,Washington,West,Office Supplies,Storage,Storage Model 213,70.71,2,0.1,11.09
ORD-10936,2023-01-06,Customer 107,Corporate,USA,Miami,Florida,South,Furniture,Chairs,Chairs Model 203,296.81,3,0.0,20.58
ORD-10937,2023-01-20,Customer 161,Home Office,USA,Miami,Florida,South,Office Supplies,Binders,Binders Model 561,496.79,2,0.1,85.37
ORD-10938,2022-12-18,Customer 178,Corporate,USA,Los Angeles,California,West,Office Supplies,Binders,Binders Model 728,905.57,10,0.0,71.81
ORD-10939,2023-07-03,Customer 12,Home Office,USA,New York,New York,East,Technology,Machines,Machines Model 624,269.41,2,0.1,40.82
ORD-10940,2022-03-27,Customer 65,Corporate,USA,Los Angeles,California,West,Office Supplies,Binders,Binders Model 380,900.6,1,0.2,-13.83
ORD-10941,2023-05-23,Customer 224,Home Office,USA,Miami,Florida,South,Furniture,Tables,Tables Model 509,713.92,5,0.3,61.61
ORD-10942,2023-08-25,Customer 160,Consumer,USA,Seattle,Washington,West,Furniture,Chairs,Chairs Model 913,693.32,5,0.3,-51.5
ORD-10943,2023-09-14,Customer 197,Corporate,USA,Seattle,Washington,West,Office Supplies,Paper,Paper Model 304,435.26,5,0.2,46.02
ORD-10944,2022-10-28,Customer 272,Corporate,USA,Chicago,Illinois,Central,Technology,Phones,Phones Model 507,460.42,1,0.2,44.53
ORD-10945,2022-08-09,Customer 191,Corporate,USA,New York,New York,East,Furniture,Tables,Tables Model 248,440.8,3,0.2,4.99
ORD-10946,2022-11-26,Customer 120,Home Office,USA,Houston,Texas,Central,Furniture,Tables,Tables Model 167,694.53,6,0.1,80.8
ORD-10947,2023-11-19,Customer 39,Home Office,USA,Atlanta,Georgia,South,Technology,Phones,Phones Model 761,536.72,2,0.2,69.27
ORD-10948,2022-10-09,Customer 216,Consumer,USA,Atlanta,Georgia,South,Office Supplies,Paper,Paper Model 227,214.19,1,0.3,5.28
ORD-10949,2023-10-22,Customer 295,Consumer,USA,Miami,Florida,South,Technology,Accessories,Accessories Model 572,599.35,4,0.0,72.68
ORD-10950,2022-01-17,Customer 36,Corporate,USA,Houston,Texas,Central,Office Supplies,Binders,Binders Model 197,897.91,9,0.0,120.63
ORD-10951,2022-11-17,Customer 253,Home Office,USA,Atlanta,Georgia,South,Office Supplies,Paper,Paper Model 148,758.62,7,0.0,143.46
ORD-10952,2022-04-16,Customer 15,Consumer,USA,Atlanta,Georgia,South,Technology,Accessories,Accessories Model 148,503.47,2,0.2,92.85
ORD-10953,2022-07-15,Customer 189,Home Office,USA,New York,New York,East,Furniture,Tables,Tables Model 105,864.16,7,0.1,36.77
ORD-10954,2023-12-06,Customer 195,Corporate,USA,Philadelphia,Pennsylvania,East,Furniture,Chairs,Chairs Model 815,67.04,5,0.0,7.77
ORD-10955,2023-02-28,Customer 229,Home Office,USA,Los Angeles,California,West,Technology,Accessories,Accessories Model 225,137.5,6,0.1,25.89
ORD-10956,2022-09-28,Customer 152,Home Office,USA,Seattle,Washington,West,Technology,Accessories,Accessories Model 184,976.82,6,0.3,-42.53
ORD-10957,2023-05-22,Customer 31,Consumer,USA,Houston,Texas,Central,Technology,Machines,Machines Model 113,740.56,4,0.0,50.94
ORD-10958,2023-06-25,Customer 264,Corporate,USA,Seattle,Washington,West,Office Supplies,Binders,Binders Model 878,497.89,6,0.1,101.32
ORD-10959,2023-01-08,Customer 198,Corporate,USA,Chicago,Illinois,Central,Technology,Phones,Phones Model 988,850.85,2,0.1,46.54
ORD-10960,2023-08-15,Customer 53,Consumer,USA,Seattle,Washington,West,Furniture,Chairs,Chairs Model 572,292.28,3,0.2,54.91
ORD-10961,2023-11-09,Customer 272,Corporate,USA,New York,New York,East,Furniture,Chairs,Chairs Model 460,896.22,3,0.2,-38.41
ORD-10962,2023-03-18,Customer 261,Corporate,USA,Houston,Texas,Central,Technology,Phones,Phones Model 154,367.34,4,0.1,36.45
ORD-10963,2022-07-13,Customer 207,Consumer,USA,Atlanta,Georgia,South,Office Supplies,Binders,Binders Model 708,68.15,7,0.3,-3.51
ORD-10964,2022-08-13,Customer 59,Consumer,USA,Chicago,Illinois,Central,Technology,Accessories,Accessories Model 136,127.0,1,0.1,30.45
